,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
376,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210111,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,2861441.0,71534.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
377,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210112,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,2907411.0,72685.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
378,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210113,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,2949706.0,74085.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
379,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210114,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,2989361.0,75199.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
380,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210115,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3027244.0,76338.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
381,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210116,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3055650.0,77478.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
382,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210117,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3082622.0,78076.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
383,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210118,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3124559.0,78636.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
384,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210119,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3161610.0,80143.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
385,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210120,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3194288.0,81805.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
386,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210121,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3223917.0,82939.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
387,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210122,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3251650.0,84190.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
388,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210123,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3272074.0,85423.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
389,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210124,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3287949.0,85974.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
390,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210125,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3315917.0,86522.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
391,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210126,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3341124.0,88042.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
392,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210127,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3365021.0,89610.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
393,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210128,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3387542.0,90698.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
394,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210129,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3407905.0,91822.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
395,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210130,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3423419.0,92920.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
396,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210131,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3437555.0,93448.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
397,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210201,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3458316.0,93816.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
398,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210202,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3476513.0,95172.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
399,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210203,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3494460.0,96345.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
400,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210204,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3511179.0,97162.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
401,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210205,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3525638.0,98054.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
402,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210206,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3536596.0,98778.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
403,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210207,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3547053.0,99107.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
404,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210208,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3561419.0,99411.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
405,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210209,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3574114.0,100385.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
406,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210210,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,3586384.0,101311.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
407,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210211,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,,,3.0,1.0,,,,,,,,,,,3598020.0,101905.0,87.96,87.96,91.67,91.67,80.21,80.21,77.38,77.38,100.0,100.0
408,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210212,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,,,3.0,1.0,,,,,,,,,,,3609006.0,102562.0,87.96,87.96,91.67,91.67,80.21,80.21,77.38,77.38,100.0,100.0
409,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210213,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,,,3.0,1.0,,,,,,,,,,,3617022.0,103106.0,87.96,87.96,91.67,91.67,80.21,80.21,77.38,77.38,100.0,100.0
410,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210214,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,,,3.0,1.0,,,,,,,,,,,3624803.0,103334.0,87.96,87.96,91.67,91.67,80.21,80.21,77.38,77.38,100.0,100.0
411,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210215,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3637756.0,103544.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
412,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210216,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3649019.0,104277.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
413,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210217,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3659440.0,104915.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
414,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210218,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3669739.0,105292.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
415,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210219,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3678987.0,105773.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
416,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210220,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3686144.0,106170.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
417,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210221,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3693178.0,106360.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
418,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210222,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3703453.0,106525.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
419,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210223,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3711986.0,107008.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
420,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210224,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3719606.0,107388.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
421,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210225,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3726539.0,107654.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
422,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210226,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3732425.0,107954.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
423,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210227,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3736680.0,108208.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
424,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210228,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3740793.0,108323.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
425,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210301,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3747008.0,108422.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
426,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210302,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3752958.0,108729.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
427,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210303,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3758263.0,108993.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
428,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210304,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3763276.0,109195.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
429,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210305,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3768003.0,109406.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
430,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210306,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3771836.0,109541.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
431,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210307,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,3775512.0,109602.0,87.96,87.96,91.67,91.67,85.21,85.21,83.1,83.1,100.0,100.0
432,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210308,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,3781337.0,109664.0,80.56,80.56,84.52,84.52,78.96,78.96,75.95,75.95,100.0,100.0
433,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210309,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,3786825.0,109871.0,80.56,80.56,84.52,84.52,78.96,78.96,75.95,75.95,100.0,100.0
434,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210310,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,3792048.0,110027.0,80.56,80.56,84.52,84.52,78.96,78.96,75.95,75.95,100.0,100.0
